Query	Annotation	Similarity_Score	Status
tr|A0A0E9EC92|A0A0E9EC92_CHLTH Aspartokinase OS=Chlamydia trachomatis GN=lysC_1 PE=3 SV=1 Split=0	tr|A0A0B1TIS2|A0A0B1TIS2_OESDE Methylthioribose-1-phosphate isomerase OS=Oesophagostomum dentatum GN=OESDEN_04345 PE=3 SV=1 Split=0	0.9732857942581177	success
tr|A0A0E9EC92|A0A0E9EC92_CHLTH Aspartokinase OS=Chlamydia trachomatis GN=lysC_1 PE=3 SV=1 Split=0	tr|H2C8K6|H2C8K6_9CREN Uridylate kinase OS=Metallosphaera yellowstonensis MK1 GN=pyrH PE=3 SV=1 Split=0	0.973237156867981	success
tr|A0A0E9EC92|A0A0E9EC92_CHLTH Aspartokinase OS=Chlamydia trachomatis GN=lysC_1 PE=3 SV=1 Split=0	sp|Q9PLB1|PLSX_CHLMU Phosphate acyltransferase OS=Chlamydia muridarum (strain MoPn / Nigg) GN=plsX PE=3 SV=1 Split=0	0.9728577136993408	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	1.0000003576278687	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P62570|CR22_LITGI Caerin-2.2 OS=Litoria gilleni PE=1 SV=1 Split=0	0.9982596635818481	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P81865|PAP1_PARPV Pardaxin P-1 OS=Pardachirus pavoninus PE=1 SV=1 Split=0	0.9882360696792603	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P82836|BR1BD_LITBE Brevinin-1Bd OS=Lithobates berlandieri PE=1 SV=1 Split=0	0.9800412058830261	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P84600|DMS5_PHYHY Dermaseptin-5 OS=Phyllomedusa hypochondrialis PE=1 SV=1 Split=0	0.9797685146331787	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P0CF38|NDB26_ISOMC Im-1 OS=Isometrus maculatus PE=1 SV=1 Split=0	0.9774971604347229	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	tr|A0A0Q2WT31|A0A0Q2WT31_XYLFS Capsid protein OS=Xylella fastidiosa GN=AOT81_11430 PE=4 SV=1 Split=0	0.9772226214408875	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P86017|ES2RA_PELRI Esculentin-2Ra OS=Pelophylax ridibundus PE=1 SV=1 Split=0	0.9769191145896912	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	sp|P40845|ES2A_PELES Esculentin-2A OS=Pelophylax esculentus PE=1 SV=1 Split=0	0.9761104583740234	success
sp|P86485|CR21_LITPE Caerin 2.1 OS=Litoria peronii PE=1 SV=1 Split=0	tr|Q3RGQ4|Q3RGQ4_XYLFS Phage-related protein OS=Xylella fastidiosa Dixon GN=XfasaDRAFT_2360 PE=4 SV=1 Split=0	0.9760542511940002	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|U3C9U8|U3C9U8_CALJA Protein NYNRIN OS=Callithrix jacchus GN=NYNRIN PE=2 SV=1 Split=0	0.9981111884117126	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|F6X1K7|F6X1K7_HORSE Uncharacterized protein OS=Equus caballus GN=NYNRIN PE=4 SV=1 Split=0	0.9977385401725769	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|H0Y2A1|H0Y2A1_OTOGA Uncharacterized protein OS=Otolemur garnettii GN=NYNRIN PE=4 SV=1 Split=0	0.9976383447647095	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|S7MJJ6|S7MJJ6_MYOBR Protein NYNRIN OS=Myotis brandtii GN=D623_10003692 PE=4 SV=1 Split=0	0.9971886873245239	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|A0A061IM29|A0A061IM29_CRIGR Checkpoint protein HUS1-like isoform 1 OS=Cricetulus griseus GN=H671_1g1461 PE=4 SV=1 Split=0	0.9718107581138611	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|F7HBZ4|F7HBZ4_CALJA Uncharacterized protein (Fragment) OS=Callithrix jacchus GN=ARHGEF5 PE=4 SV=1 Split=0	0.9717462658882141	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	sp|D4ACP5|RECQ5_RAT ATP-dependent DNA helicase Q5 OS=Rattus norvegicus GN=Recql5 PE=1 SV=1 Split=0	0.970467746257782	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|F6VPT4|F6VPT4_MACMU Uncharacterized protein OS=Macaca mulatta GN=ANKMY1 PE=4 SV=1 Split=0	0.970007598400116	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|H0WV48|H0WV48_OTOGA Uncharacterized protein OS=Otolemur garnettii GN=WDFY4 PE=4 SV=1 Split=0	0.9689870476722717	success
tr|M0RAC3|M0RAC3_RAT Protein Nynrin OS=Rattus norvegicus GN=Nynrin PE=4 SV=2 Split=0	tr|U3KMV9|U3KMV9_RABIT Uncharacterized protein OS=Oryctolagus cuniculus GN=ARHGEF5 PE=4 SV=1 Split=0	0.9689666032791138	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	sp|Q966L5|SRRT_CAEEL Serrate RNA effector molecule homolog OS=Caenorhabditis elegans GN=E01A2.2 PE=3 SV=1 Split=0	0.9761151075363159	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	sp|A8XEG9|SRRT_CAEBR Serrate RNA effector molecule homolog OS=Caenorhabditis briggsae GN=CBG12064 PE=3 SV=1 Split=0	0.9753206372261047	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0A6MCY4|A0A0A6MCY4_CANAL Uncharacterized protein OS=Candida albicans (strain SC5314 / ATCC MYA-2876) GN=I503_01113 PE=4 SV=1 Split=0	0.9708082675933838	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0A4DBI6|A0A0A4DBI6_CANAX Uncharacterized protein OS=Candida albicans P34048 GN=MG7_01102 PE=4 SV=1 Split=0	0.9707155823707581	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	sp|Q9NEU2|SDA1_CAEEL Protein SDA1 homolog OS=Caenorhabditis elegans GN=pro-3 PE=1 SV=4 Split=0	0.9684159755706787	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0F5C0Y3|A0A0F5C0Y3_PRIPA Pro-3 (Fragment) OS=Pristionchus pacificus GN=PRIPAC_15589 PE=4 SV=1 Split=0	0.9683877229690552	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|G0MEN4|G0MEN4_CAEBE Putative uncharacterized protein OS=Caenorhabditis brenneri GN=CAEBREN_28089 PE=4 SV=1 Split=0	0.9681664705276489	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A016UN23|A0A016UN23_9BILA Uncharacterized protein OS=Ancylostoma ceylanicum GN=Acey_s0034.g2894 PE=4 SV=1 Split=0	0.9675161242485046	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0B1TAD4|A0A0B1TAD4_OESDE Protein, SNF2 family OS=Oesophagostomum dentatum GN=OESDEN_05890 PE=4 SV=1 Split=0	0.9671157598495483	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|V4VI75|V4VI75_9ROSI DNA topoisomerase 2 OS=Citrus clementina GN=CICLE_v10030505mg PE=3 SV=1 Split=0	0.9659509658813477	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	0.9999999403953552	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|Q498M0|Q498M0_XENLA MGC114600 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	0.9995513558387756	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|F6XCY1|F6XCY1_XENTR Uncharacterized protein OS=Xenopus tropicalis GN=zfp36l1 PE=4 SV=1 Split=0	0.9991958141326904	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|F1QU82|F1QU82_DANRE Uncharacterized protein OS=Danio rerio GN=zfp36l2 PE=4 SV=1 Split=0	0.9940379858016968	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|A0A0P7ULQ4|A0A0P7ULQ4_9TELE Zinc finger protein 36, C3H1 type-like 2-like OS=Scleropages formosus GN=Z043_121558 PE=4 SV=1 Split=0	0.9902719259262085	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|W5KPN2|W5KPN2_ASTMX Uncharacterized protein OS=Astyanax mexicanus PE=4 SV=1 Split=0	0.9895116686820984	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|D7KHN3|D7KHN3_ARALL Basic helix-loop-helix family protein OS=Arabidopsis lyrata subsp. lyrata GN=ARALYDRAFT_474229 PE=4 SV=1 Split=0	0.9873211979866028	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	sp|Q9LDZ1|VQ19_ARATH VQ motif-containing protein 19 OS=Arabidopsis thaliana GN=VQ19 PE=1 SV=1 Split=0	0.9861122369766235	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|H2WC54|H2WC54_CAEJA Uncharacterized protein OS=Caenorhabditis japonica PE=4 SV=1 Split=0	0.9846588373184204	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|A0A087Y491|A0A087Y491_POEFO Uncharacterized protein OS=Poecilia formosa PE=4 SV=2 Split=0	0.9843855500221252	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|B4DU73|B4DU73_HUMAN cDNA FLJ58243, highly similar to Protein-glutamine gamma-glutamyltransferase 4(EC 2.3.2.13) OS=Homo sapiens PE=2 SV=1 Split=0	0.9944151043891907	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|G3RYN4|G3RYN4_GORGO Uncharacterized protein OS=Gorilla gorilla gorilla GN=TGM4 PE=4 SV=1 Split=0	0.9936414957046509	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|I3JVF7|I3JVF7_ORENI Uncharacterized protein OS=Oreochromis niloticus GN=LOC100534558 PE=4 SV=1 Split=0	0.989985466003418	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|V9I305|V9I305_GADMO Transglutaminase 2 OS=Gadus morhua PE=2 SV=1 Split=0	0.9891542792320251	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A146NRZ0|A0A146NRZ0_FUNHE Glutamine gamma-glutamyltransferase 2 OS=Fundulus heteroclitus PE=4 SV=1 Split=0	0.9878235459327698	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A087XHY5|A0A087XHY5_POEFO Uncharacterized protein OS=Poecilia formosa PE=4 SV=2 Split=0	0.9859949946403503	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A146X1U9|A0A146X1U9_FUNHE Glutamine gamma-glutamyltransferase 2 OS=Fundulus heteroclitus PE=4 SV=1 Split=0	0.9817672371864319	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|B3MJ81|B3MJ81_DROAN Uncharacterized protein OS=Drosophila ananassae GN=Dana\GF11040 PE=4 SV=1 Split=0	0.975647509098053	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A0K8TMU0|A0A0K8TMU0_TABBR Putative n-glycanase (Fragment) OS=Tabanus bromius PE=2 SV=1 Split=0	0.9754118323326111	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|L7MI37|L7MI37_9ACAR Putative transglutaminase/protease-like logues (Fragment) OS=Rhipicephalus pulchellus PE=2 SV=1 Split=0	0.9740601181983948	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A0A0F3N9S5|A0A0F3N9S5_ANAPH ABC transporter family protein OS=Anaplasma phagocytophilum str. ApMUC09 GN=APHMUC_1288 PE=4 SV=1 Split=0	0.9614198207855225	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A0A0U3R6D4|A0A0U3R6D4_9EURY Mevalonate kinase OS=Thermococcus sp. 2319x1 GN=ADU37_CDS09810 PE=4 SV=1 Split=0	0.9543633460998535	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|Q1ALP4|Q1ALP4_CHLTH NifS-related protein (Fragment) OS=Chlamydia trachomatis GN=yfhO2 PE=4 SV=1 Split=0	0.9541438817977905	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|G3WFI7|G3WFI7_SARHA Uncharacterized protein (Fragment) OS=Sarcophilus harrisii GN=COMTD1 PE=4 SV=1 Split=0	0.9519904851913452	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|B0LG73|B0LG73_TREPL DeoD (Fragment) OS=Treponema pallidum GN=deoD PE=4 SV=1 Split=0	0.9480366706848145	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|S7IQ07|S7IQ07_CHLPS Tyrosine kinase family protein (Fragment) OS=Chlamydia psittaci 84-8471/1 GN=CP8484711_1613 PE=4 SV=1 Split=0	0.9476677775382996	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|K7Z811|K7Z811_BDEBC Adenine phosphoribosyltransferase OS=Bdellovibrio bacteriovorus str. Tiberius GN=aprT PE=3 SV=1 Split=0	0.9474228620529175	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A0A127T055|A0A127T055_9BACT Elongation factor Tu GTP binding domain protein (Fragment) OS=uncultured bacterium PE=4 SV=1 Split=0	0.9473468065261841	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	sp|O86464|FIXT_RHIME Transcriptional regulator protein FixT OS=Rhizobium meliloti (strain 1021) GN=fixT PE=1 SV=1 Split=0	0.9458834528923035	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	sp|A7I5K0|EF1B_METB6 Elongation factor 1-beta OS=Methanoregula boonei (strain 6A8) GN=ef1b PE=3 SV=1 Split=0	0.9454785585403442	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|L8EV71|L8EV71_STRRM TrmH family RNA methyltransferase OS=Streptomyces rimosus subsp. rimosus ATCC 10970 GN=SRIM_12156 PE=3 SV=1 Split=0	0.999999463558197	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A0L8PJZ6|A0A0L8PJZ6_STRAU RNA methyltransferase OS=Streptomyces aureofaciens GN=ADK78_12750 PE=3 SV=1 Split=0	0.999999463558197	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	sp|A0PV26|Y4155_MYCUA Uncharacterized tRNA/rRNA methyltransferase MUL_4155 OS=Mycobacterium ulcerans (strain Agy99) GN=MUL_4155 PE=3 SV=1 Split=0	0.9937177896499634	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	sp|B2HJ20|Y5079_MYCMM Uncharacterized tRNA/rRNA methyltransferase MMAR_5079 OS=Mycobacterium marinum (strain ATCC BAA-535 / M) GN=MMAR_5079 PE=3 SV=1 Split=0	0.9937171936035156	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A0F2RJI6|A0A0F2RJI6_9PROT Chemotaxis response regulator protein-glutamate methylesterase OS=Rhodospirillaceae bacterium BRH_c57 GN=cheB PE=3 SV=1 Split=0	0.9703261256217957	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A0J6UQ79|A0A0J6UQ79_9RHIZ Chemotaxis response regulator protein-glutamate methylesterase OS=Methylobacterium aquaticum GN=cheB PE=3 SV=1 Split=0	0.9687977433204651	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A072CBV2|A0A072CBV2_9RHIZ Protein-glutamate methylesterase OS=Sinorhizobium americanum CCGM7 GN=cheB PE=4 SV=1 Split=0	0.9685357809066772	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A117V4N2|A0A117V4N2_9SPHN Chemotaxis response regulator protein-glutamate methylesterase OS=Novosphingobium sp. FSW06-99 GN=cheB PE=3 SV=1 Split=0	0.9683032631874084	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A095WF15|A0A095WF15_9RHIZ Chemotaxis response regulator protein-glutamate methylesterase OS=Rhizobium sp. YS-1r GN=cheB PE=3 SV=1 Split=0	0.9674961566925049	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A5U367|A5U367_MYCTA Putative initiation inhibitor protein OS=Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra) GN=MRA_1718 PE=4 SV=1 Split=0	0.9661461114883423	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	sp|Q92J92|SECE_RICCN Protein translocase subunit SecE OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) GN=secE PE=3 SV=2 Split=0	1.0000003576278687	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	sp|Q7B6T4|SECE_RICSI Protein translocase subunit SecE OS=Rickettsia sibirica GN=secE PE=3 SV=1 Split=0	1.0000003576278687	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0F3R1R2|A0A0F3R1R2_RICAM Protein translocase subunit SecE OS=Candidatus Rickettsia amblyommii str. Darkwater GN=secE PE=3 SV=1 Split=0	0.9998744130134583	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A077FNK3|A0A077FNK3_9RICK Protein translocase subunit SecE OS=Rickettsiales bacterium Ac37b GN=secE PE=3 SV=1 Split=0	0.9933987259864807	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|D3DHM2|D3DHM2_HYDTT Protein translocase subunit SecE OS=Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6) GN=secE PE=3 SV=1 Split=0	0.9873950481414795	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A023HBB9|A0A023HBB9_9STRA Cytochrome b6-f complex subunit 6 OS=Leptocylindrus danicus GN=petL PE=3 SV=1 Split=0	0.963379442691803	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0C5RL24|A0A0C5RL24_9MOLU Preprotein translocase subunit SecG OS=Ureaplasma diversum GN=JM47_00440 PE=4 SV=1 Split=0	0.9630739092826843	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|H6N8I7|H6N8I7_MYCHN Preprotein translocase subunit SecG OS=Mycoplasma haemocanis (strain Illinois) GN=secG PE=4 SV=1 Split=0	0.9597512483596802	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0A8UFC5|A0A0A8UFC5_ECOLX Uncharacterized protein OS=Escherichia coli O26:H11 GN=ECO26H__650011 PE=4 SV=1 Split=0	0.9589334726333618	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0Y0TZ55|A0A0Y0TZ55_9FABA Cytochrome b6-f complex subunit 6 OS=Lespedeza capitata GN=petL PE=3 SV=1 Split=0	0.9572818875312805	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|Q70LP2|Q70LP2_PASMD Mitogenic toxin OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	0.9991670846939087	success
