Query	Annotation	Similarity_Score	Status
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0A3E3G5|A0A0A3E3G5_CANAX Transcription elongation factor SPT5 OS=Candida albicans P78048 GN=MG3_01610 PE=3 SV=1 Split=0	0.9852086305618286	success
tr|K0KW59|K0KW59_WICCF Pre-mRNA-splicing factor OS=Wickerhamomyces ciferrii (strain F-60-10 / ATCC 14091 / CBS 111 / JCM 3599 / NBRC 0793 / NRRL Y-1031) GN=BN7_5803 PE=4 SV=1 Split=0	tr|A0A0A6KVK5|A0A0A6KVK5_CANAX Transcription elongation factor SPT5 OS=Candida albicans P75010 GN=MGE_01573 PE=3 SV=1 Split=0	0.9851723313331604	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	1.0000001192092896	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|Q498M0|Q498M0_XENLA MGC114600 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	0.9997142553329468	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|F6XCY1|F6XCY1_XENTR Uncharacterized protein OS=Xenopus tropicalis GN=zfp36l1 PE=4 SV=1 Split=0	0.999230146408081	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|A0A087Y491|A0A087Y491_POEFO Uncharacterized protein OS=Poecilia formosa PE=4 SV=2 Split=0	0.9874622225761414	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|G3RTE0|G3RTE0_GORGO Uncharacterized protein OS=Gorilla gorilla gorilla GN=ZFP36L2 PE=4 SV=1 Split=0	0.9749411344528198	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|F1QU82|F1QU82_DANRE Uncharacterized protein OS=Danio rerio GN=zfp36l2 PE=4 SV=1 Split=0	0.9725399613380432	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|W5KPN2|W5KPN2_ASTMX Uncharacterized protein OS=Astyanax mexicanus PE=4 SV=1 Split=0	0.9713568091392517	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|Q4ZJF0|Q4ZJF0_DANRE C-fos OS=Danio rerio GN=fosab PE=2 SV=2 Split=0	0.9696767330169678	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|A0A060YTG7|A0A060YTG7_ONCMY Uncharacterized protein OS=Oncorhynchus mykiss GN=GSONMT00003887001 PE=3 SV=1 Split=0	0.9682590365409851	success
tr|Q9W672|Q9W672_XENLA C3H-2 protein OS=Xenopus laevis GN=zfp36l1 PE=2 SV=1 Split=0	tr|A0A0D2UR16|A0A0D2UR16_GOSRA Uncharacterized protein OS=Gossypium raimondii GN=B456_011G086900 PE=4 SV=1 Split=0	0.9672441482543945	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|B4DU73|B4DU73_HUMAN cDNA FLJ58243, highly similar to Protein-glutamine gamma-glutamyltransferase 4(EC 2.3.2.13) OS=Homo sapiens PE=2 SV=1 Split=0	0.9987518787384033	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|G3RYN4|G3RYN4_GORGO Uncharacterized protein OS=Gorilla gorilla gorilla GN=TGM4 PE=4 SV=1 Split=0	0.9986445307731628	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|V9I305|V9I305_GADMO Transglutaminase 2 OS=Gadus morhua PE=2 SV=1 Split=0	0.9958086013793945	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A146NRZ0|A0A146NRZ0_FUNHE Glutamine gamma-glutamyltransferase 2 OS=Fundulus heteroclitus PE=4 SV=1 Split=0	0.9956541061401367	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A146X1U9|A0A146X1U9_FUNHE Glutamine gamma-glutamyltransferase 2 OS=Fundulus heteroclitus PE=4 SV=1 Split=0	0.9947518706321716	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A087XHY5|A0A087XHY5_POEFO Uncharacterized protein OS=Poecilia formosa PE=4 SV=2 Split=0	0.9944849610328674	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|L7MI37|L7MI37_9ACAR Putative transglutaminase/protease-like logues (Fragment) OS=Rhipicephalus pulchellus PE=2 SV=1 Split=0	0.993813693523407	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A131XKN6|A0A131XKN6_9ACAR Putative transglutaminase/protease-like logues (Fragment) OS=Hyalomma excavatum PE=2 SV=1 Split=0	0.993171751499176	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|I3JVF7|I3JVF7_ORENI Uncharacterized protein OS=Oreochromis niloticus GN=LOC100534558 PE=4 SV=1 Split=0	0.9930111765861511	success
tr|A0A0R4J071|A0A0R4J071_MOUSE Protein-glutamine gamma-glutamyltransferase 4 OS=Mus musculus GN=Tgm4 PE=4 SV=1 Split=0	tr|A0A0K8TMU0|A0A0K8TMU0_TABBR Putative n-glycanase (Fragment) OS=Tabanus bromius PE=2 SV=1 Split=0	0.9884016513824463	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A0A0E9EIV8|A0A0E9EIV8_CHLTH Aspartate aminotransferase OS=Chlamydia trachomatis GN=dapL_2 PE=3 SV=1 Split=0	0.9822021126747131	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	sp|O96720|KITH_ENCCU Thymidine kinase OS=Encephalitozoon cuniculi (strain GB-M1) GN=TK PE=3 SV=3 Split=0	0.9773847460746765	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|O64992|O64992_BRAOB Chromomethylase CMT2 (Fragment) OS=Brassica oleracea var. botrytis PE=4 SV=1 Split=0	0.9773769378662109	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|Q1ALP4|Q1ALP4_CHLTH NifS-related protein (Fragment) OS=Chlamydia trachomatis GN=yfhO2 PE=4 SV=1 Split=0	0.9773706197738647	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A1RTI1|A1RTI1_PYRIL Molybdenum cofactor biosynthesis protein (MoaC) OS=Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3) GN=Pisl_1091 PE=4 SV=1 Split=0	0.9766672253608704	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|F7XSQ0|F7XSQ0_TREPU NAD kinase OS=Treponema paraluiscuniculi (strain Cuniculi A) GN=nadK PE=3 SV=1 Split=0	0.9764743447303772	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|A0A0E9G4L4|A0A0E9G4L4_CHLTH Succinyl-CoA synthetase subunit beta OS=Chlamydia trachomatis GN=sucC_2 PE=4 SV=1 Split=0	0.9764367341995239	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|V4J918|V4J918_9CREN Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit OS=uncultured Acidilobus sp. CIS GN=CISAcid_06400 PE=4 SV=1 Split=0	0.976420521736145	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|E5FNY0|E5FNY0_TREPL NAD kinase OS=Treponema pallidum subsp. pallidum str. Mexico A GN=nadK PE=3 SV=1 Split=0	0.9764077067375183	success
tr|Q6KEA5|Q6KEA5_HUMAN Cystic fibrosis transmembrane conductance regulator (Fragment) OS=Homo sapiens GN=CFTR PE=4 SV=1 Split=0	tr|R6MJ77|R6MJ77_9FIRM 1-deoxy-D-xylulose-5-phosphate synthase OS=Coprococcus comes CAG:19 GN=BN524_00670 PE=4 SV=1 Split=0	0.976276159286499	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|L8EV71|L8EV71_STRRM TrmH family RNA methyltransferase OS=Streptomyces rimosus subsp. rimosus ATCC 10970 GN=SRIM_12156 PE=3 SV=1 Split=0	0.9999995231628418	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A0L8PJZ6|A0A0L8PJZ6_STRAU RNA methyltransferase OS=Streptomyces aureofaciens GN=ADK78_12750 PE=3 SV=1 Split=0	0.9999995231628418	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	sp|B2HJ20|Y5079_MYCMM Uncharacterized tRNA/rRNA methyltransferase MMAR_5079 OS=Mycobacterium marinum (strain ATCC BAA-535 / M) GN=MMAR_5079 PE=3 SV=1 Split=0	0.9816877841949463	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	sp|A0PV26|Y4155_MYCUA Uncharacterized tRNA/rRNA methyltransferase MUL_4155 OS=Mycobacterium ulcerans (strain Agy99) GN=MUL_4155 PE=3 SV=1 Split=0	0.9810492992401123	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|H8ILG6|H8ILG6_MYCIA Peptide chain release factor 2 OS=Mycobacterium intracellulare (strain ATCC 13950 / DSM 43223 / JCM 6384 / NCTC 13025 / 3600) GN=prfB PE=3 SV=1 Split=0	0.9507368206977844	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A081I7B4|A0A081I7B4_9MYCO Peptide chain release factor 2 OS=Mycobacterium sp. TKK-01-0059 GN=prfB PE=3 SV=1 Split=0	0.9501809477806091	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|I2AHN3|I2AHN3_9MYCO Peptide chain release factor 2 OS=Mycobacterium sp. MOTT36Y GN=prfB PE=3 SV=1 Split=0	0.9501809477806091	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|X8AJV0|X8AJV0_MYCAV Peptide chain release factor 2 OS=Mycobacterium avium subsp. avium 2285 (S) GN=prfB PE=3 SV=1 Split=0	0.9501809477806091	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	tr|A0A0H3LDS9|A0A0H3LDS9_MYCTE Peptide chain release factor 2 OS=Mycobacterium tuberculosis (strain ATCC 35801 / TMC 107 / Erdman) GN=prfB PE=3 SV=1 Split=0	0.9480829834938049	success
tr|A0A0M8RQK1|A0A0M8RQK1_STRRM RNA methyltransferase OS=Streptomyces rimosus subsp. pseudoverticillatus GN=ADK70_11340 PE=3 SV=1 Split=0	sp|P9WHG1|RF2_MYCTU Peptide chain release factor 2 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) GN=prfB PE=1 SV=1 Split=0	0.9480829834938049	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	sp|Q92J92|SECE_RICCN Protein translocase subunit SecE OS=Rickettsia conorii (strain ATCC VR-613 / Malish 7) GN=secE PE=3 SV=2 Split=0	0.9999998807907104	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	sp|Q7B6T4|SECE_RICSI Protein translocase subunit SecE OS=Rickettsia sibirica GN=secE PE=3 SV=1 Split=0	0.9999998807907104	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0F3R1R2|A0A0F3R1R2_RICAM Protein translocase subunit SecE OS=Candidatus Rickettsia amblyommii str. Darkwater GN=secE PE=3 SV=1 Split=0	0.9999088048934937	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A077FNK3|A0A077FNK3_9RICK Protein translocase subunit SecE OS=Rickettsiales bacterium Ac37b GN=secE PE=3 SV=1 Split=0	0.9917388558387756	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|D3DHM2|D3DHM2_HYDTT Protein translocase subunit SecE OS=Hydrogenobacter thermophilus (strain DSM 6534 / IAM 12695 / TK-6) GN=secE PE=3 SV=1 Split=0	0.988426148891449	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	sp|Q1RI47|LSPA_RICBR Lipoprotein signal peptidase OS=Rickettsia bellii (strain RML369-C) GN=lspA PE=3 SV=1 Split=0	0.9798842072486877	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|W5STE7|W5STE7_9SPIR Flagellar biosynthetic protein flhB OS=Borrelia coriaceae Co53 GN=BCO_0087900 PE=4 SV=1 Split=0	0.9795329570770264	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|B1RWV7|B1RWV7_UREPR Glycerol-3-phosphate acyltransferase OS=Ureaplasma parvum serovar 1 str. ATCC 27813 GN=plsY PE=3 SV=1 Split=0	0.9794527292251587	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A0A0C5RL24|A0A0C5RL24_9MOLU Preprotein translocase subunit SecG OS=Ureaplasma diversum GN=JM47_00440 PE=4 SV=1 Split=0	0.9791637659072876	success
sp|Q4UKC8|SECE_RICFE Protein translocase subunit SecE OS=Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) GN=secE PE=3 SV=2 Split=0	tr|A6UPS7|A6UPS7_METVS Uncharacterized protein OS=Methanococcus vannielii (strain SB / ATCC 35089 / DSM 1224) GN=Mevan_0593 PE=4 SV=1 Split=0	0.9790934920310974	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|Q70LP2|Q70LP2_PASMD Mitogenic toxin OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	0.9999290108680725	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|A0A143VPI5|A0A143VPI5_9VIRU Nonstructural protein, putative serine protase OS=Bovine astrovirus PE=4 SV=1 Split=0	0.9953067898750305	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|A0A0U1WSY9|A0A0U1WSY9_BACTU Delta-endotoxin Cry3Ba3 OS=Bacillus thuringiensis GN=cry3Ba3 PE=3 SV=1 Split=0	0.9949413537979126	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|Q9S6N9|Q9S6N9_BACTU Cry3Aa protein OS=Bacillus thuringiensis GN=cry3Aa PE=3 SV=1 Split=0	0.9938610792160034	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|K9JBW2|K9JBW2_BACTU Cry9Ba-like protein (Fragment) OS=Bacillus thuringiensis PE=3 SV=1 Split=0	0.9934426546096802	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|K9JAA9|K9JAA9_BACTU Cry9Aa-like protein OS=Bacillus thuringiensis PE=3 SV=1 Split=0	0.993182897567749	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|W1IAC0|W1IAC0_EMARV Nucleocapsid protein OS=European mountain ash ringspot-associated virus (isolate Sorbus aucuparia) GN=p3 PE=4 SV=1 Split=0	0.9931446313858032	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	sp|P0A369|CR1AA_BACTS Pesticidal crystal protein Cry1Aa (Fragment) OS=Bacillus thuringiensis subsp. sotto GN=cry1Aa PE=2 SV=1 Split=0	0.9929890036582947	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|A9ZNW7|A9ZNW7_9VIRU Nonstructural protein OS=Mamastrovirus 1 GN=ORF1 PE=4 SV=1 Split=0	0.9927816390991211	success
tr|C5J9U9|C5J9U9_PASMD Dermonecrotic toxin capsular type A (Fragment) OS=Pasteurella multocida GN=toxA PE=4 SV=1 Split=0	tr|Q6KE85|Q6KE85_CORDP Diphteria toxin (Fragment) OS=Corynebacterium diphtheriae PE=4 SV=1 Split=0	0.9927347898483276	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|W5JA52|W5JA52_ANODA Lethal(2)neighbor of tid protein OS=Anopheles darlingi GN=AND_008772 PE=4 SV=1 Split=0	0.9918212890625	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|W8C9X6|W8C9X6_CERCA Lethal(2)neighbour of Tid protein (Fragment) OS=Ceratitis capitata GN=NT56 PE=2 SV=1 Split=0	0.9910715222358704	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|Q28ZG2|Q28ZG2_DROPS Uncharacterized protein, isoform A OS=Drosophila pseudoobscura pseudoobscura GN=Dpse\GA17945 PE=4 SV=1 Split=0	0.9906600713729858	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|B4KYA0|B4KYA0_DROMO Mannosyltransferase OS=Drosophila mojavensis GN=Dmoj\GI12509 PE=3 SV=1 Split=0	0.9859742522239685	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|B4LDG7|B4LDG7_DROVI Mannosyltransferase OS=Drosophila virilis GN=Dvir\GJ12415 PE=3 SV=1 Split=0	0.9854949116706848	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|A0A0Q9WHY3|A0A0Q9WHY3_DROVI Mannosyltransferase OS=Drosophila virilis GN=Dvir\GJ12415 PE=3 SV=1 Split=0	0.9852325916290283	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|W5JB23|W5JB23_ANODA Mannosyltransferase OS=Anopheles darlingi GN=AND_008348 PE=3 SV=1 Split=0	0.9848816990852356	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|W8C1D2|W8C1D2_CERCA Mannosyltransferase OS=Ceratitis capitata GN=PIGB PE=2 SV=1 Split=0	0.9834487438201904	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|F1L5A0|F1L5A0_ASCSU RING finger protein 121 OS=Ascaris suum PE=2 SV=1 Split=0	0.9820934534072876	success
tr|A0A0P6IH09|A0A0P6IH09_9CRUS Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Daphnia magna PE=4 SV=1 Split=0	tr|C4XYQ6|C4XYQ6_CLAL4 GPI-anchored wall transfer protein OS=Clavispora lusitaniae (strain ATCC 42720) GN=CLUG_01079 PE=3 SV=1 Split=0	0.9816511273384094	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	0.9999998807907104	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|A0A091CJN9|A0A091CJN9_FUKDA Olfactory receptor 502 OS=Fukomys damarensis GN=H920_19955 PE=3 SV=1 Split=0	0.9840850234031677	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|F6ZGI4|F6ZGI4_MONDO Olfactory receptor (Fragment) OS=Monodelphis domestica GN=LOC100023908 PE=3 SV=1 Split=0	0.9822155833244324	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|G3RT88|G3RT88_GORGO Uncharacterized protein (Fragment) OS=Gorilla gorilla gorilla PE=3 SV=1 Split=0	0.9780327677726746	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|G1THM2|G1THM2_RABIT Uncharacterized protein OS=Oryctolagus cuniculus PE=3 SV=1 Split=0	0.9771814942359924	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|A0A091VKK7|A0A091VKK7_PHORB Olfactory receptor (Fragment) OS=Phoenicopterus ruber ruber GN=N337_03290 PE=3 SV=1 Split=0	0.9731957316398621	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|G7PS83|G7PS83_MACFA Olfactory receptor OS=Macaca fascicularis GN=EGM_06955 PE=3 SV=1 Split=0	0.9722579717636108	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|A0A151NH94|A0A151NH94_ALLMI Olfactory receptor 6P1 OS=Alligator mississippiensis GN=OR6P1 PE=4 SV=1 Split=0	0.9664955139160156	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|A0A0R4J266|A0A0R4J266_MOUSE Vomeronasal 1 receptor, A1 OS=Mus musculus GN=Vmn1r51 PE=4 SV=1 Split=0	0.9620634913444519	success
tr|G3IDW0|G3IDW0_CRIGR Olfactory receptor 7E24 OS=Cricetulus griseus GN=I79_021898 PE=3 SV=1 Split=0	tr|Q8VGC2|Q8VGC2_MOUSE Olfactory receptor OS=Mus musculus GN=Olfr770 PE=3 SV=1 Split=0	0.9619016051292419	success
